Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24;Column25;Column26;Column27;Column28;Column29;Column30;Column31;Column32;Column33;Column34;Column35;Column36;Column37;Column38;Column39;Column40;Column41;Column42;Column43;Column44;Column45;Column46;Column47;Column48;Column49;Column50;Column51;Column52;Column53;Column54;Column55;Column56;Column57;Column58;Column59;Column60;Column61;Column62;Column63;Column64;Column65;Column66;Column67;Column68;Column69;Column70;Column71;Column72;Column73;Column74;Column75;Column76;Column77;Column78;Column79;Column80;Column81;Column82;Column83;Column84;Column85;Column86;Column87;Column88;Column89;Column90;Column91;Column92;Column93;Column94;Column95;Column96;Column97;Column98;Column99;Column100;Column101;Column102;Column103;Column104;Column105;Column106;Column107;Column108;Column109;Column110;Column111;Column112;Column113;Column114;Column115;Column116;Column117;Column118;Column119;Column120;Column121;Column122;Column123;Column124;Column125;Column126;Column127;Column128;Column129;Column130;Column131;Column132;Column133;Column134;Column135;Column136;Column137;Column138;Column139;Column140;Column141
1;66882;-15737;-29984;-3871;-369;-25874;-17898;-15245;-94583;-28696;-24771;-37477;-32413;-3946;-37449;-43871;-40256;-42397;-4288;-48248;-5865;-51465;-6051;-5899;-67417;-78301;-71458;-82738;-90092;-922;-94597;-10319;-10664;-1116;-12247;-12355;-12811;-11717;-12062;-1199;-12191;-11938;-1098;-10041;-98578;-81751;-7877;-6583;-59597;-52885;-47658;-45096;-29452;-21928;-11179;-64368;-23202;519;12955;11505;23194;32926;39743;46643;44809;52458;49644;60239;77977;6992;743;76802;85209;92764;83368;8299;89367;85081;83335;96938;81932;81113;82803;73006;69446;57207;61772;60385;54353;5323;53071;50725;47265;4686;42031;33435;3936;48068;53971;61177;90709;11046;12892;14901;16911;19584;19726;19849;17927;1655;15113;122;91675;36824;-84714;-75341;-18933;-17309;-96361;-10347;-47413;-95386;-79382;-13031;-19932;-11841;-95154;-16364;-12287;71639;36644;11301;1029;84058;6499;35371;43811;56549;15558;10565
1;-20169;-31234;-36795;-37686;-34318;-26512;-18484;-16821;-13624;-88774;-80124;-74358;-67096;-70911;-65686;-70176;-70553;-67013;-63289;-6643;-67873;-65468;-66336;-65942;-66918;-67466;-67649;-72669;-75588;-74818;-84947;-82538;-88068;-83001;-86012;-85365;-78167;-80551;-79428;-74832;-80119;-66927;-63961;-56516;-52686;-40188;-32401;-26882;-16135;-19303;-11745;-15221;-92114;-79526;-65817;-92673;-90428;-23366;5817;-16466;-13525;62405;24895;34518;11884;11733;90866;18115;2047;2575;22198;28258;2797;30346;27554;46135;44376;50072;48709;42589;45098;44128;49726;52416;50675;54241;50826;50605;48494;53135;51997;59861;66153;72336;87875;10018;10511;11135;13187;15099;16958;16311;16076;15542;14402;13561;12597;11561;97686;75809;52825;3203;24207;29163;24326;25989;25857;22227;29244;31502;25791;37492;35009;30866;36458;34832;4077;58906;91616;12141;11556;11983;11455;11242;11435;1128;12389;15674;12325;27009
1;50007;-17966;-33712;-45019;-40702;-32931;-21816;-15007;-13634;-67865;-35303;-37628;-26029;-27419;-35596;-27148;-32455;-33487;-38936;-38346;-37648;-45779;-49545;-48399;-51692;-51769;-54194;-61568;-6922;-73335;-75685;-87913;-82432;-81381;-83823;-84901;-8713;-83991;-85368;-68573;-57794;-60262;-50023;-37136;-30382;-25599;-242;-92328;-7049;-13008;-12048;20135;59002;4689;67531;-34141;17401;95864;23351;60708;4208;7206;64288;16871;19679;17762;17856;2;34411;37341;40133;50483;5673;4633;5066;49248;50821;58621;49423;61675;49557;47274;498;38218;35311;3502;37507;34692;31703;35344;34593;34476;41571;43884;53749;69637;88749;93383;1199;14046;16589;193;18943;18017;17973;16466;1419;11545;8742;65524;32973;-44897;-26409;-2645;-11595;-22051;-24536;-17872;-29951;-2524;-19607;-18651;-14487;-17814;-197;-13823;-15651;10797;49392;10649;9277;11011;13692;14991;1487;11233;153;17321;87416;-13918
1;-10456;-22769;-30401;-37535;-40512;-38294;-33003;-22439;-11137;-94876;-40093;35747;90781;19756;-49987;13222;-27596;64818;57496;31809;58952;13641;74122;2076;13367;20241;1697;15899;17307;30389;13815;16783;13634;16466;10675;1365;16616;10084;138;28971;19373;16469;25303;36138;41349;35449;36837;30966;35597;40862;35611;31149;33744;34228;25541;21376;22406;1459;25122;25227;24021;24191;16506;23265;13708;20518;23111;19798;29775;3037;36723;3314;29754;36764;3805;29832;3917;37039;46808;44025;35097;35727;41756;38749;31732;24705;29217;21229;31922;32621;27685;32061;35028;53725;67104;81207;10176;12046;16991;1914;20988;21162;20149;18468;1577;1334;10394;71187;43661;13374;-21065;-29745;-34758;-46559;-42476;-47258;-48201;-44372;-45403;-46469;-42634;-49396;-58926;-47993;-45182;-47577;-3492;-26515;14511;81481;1148;8564;36108;-54009;-12518;-17895;-1914;-16578;-10547;-16705
1;-10366;-58654;-3202;-50017;-45747;-40527;-26801;-18125;-11101;-17479;26326;44241;-76509;36366;31034;77514;13068;14987;1325;13507;13218;1349;13797;13862;14675;14363;13936;14172;13966;12327;12164;11238;9448;76565;74191;58561;60378;57146;49026;56285;55423;60295;59292;56594;58108;56825;57536;50861;50766;56406;44324;36243;35179;37727;36132;26231;20548;22876;15282;11556;95538;51027;27487;-26494;-31888;-74222;-92292;-13522;-18608;-17521;-21463;-23984;-27821;-26288;-26062;-25314;-28002;-29109;-25908;-25544;-28121;-27018;-28468;-33525;-26896;-30412;-28817;-2533;-25992;-29499;-23649;-22371;-27234;-2477;-26553;-25962;-24911;-21365;-25445;-28763;-27273;-23125;-2717;-22249;-26648;-34495;-28497;-25714;-2756;-33964;-28161;-23984;5302;44748;65047;82562;11581;11681;99339;75183;49003;12939;-41478;-7517;-7503;-71591;-78632;-76547;-80648;-77798;-71806;-78306;-67113;-29608;36034;30795;72506;-37081;15169;35846
1;-17409;-39724;-47522;-48128;-38336;-2547;-16365;-14171;-56228;-36487;-36017;-2997;-35761;-31321;-35141;-32862;-4286;-41369;-32158;-34943;-37948;-37051;-4526;-51067;-4997;-43739;-54853;-64696;-59443;-66825;-70309;-72946;-75342;-65377;-75685;-70316;-74412;-73308;-68117;-71311;-63276;-59794;-34543;-20467;-16305;-12233;-12164;-6941;-99465;61768;40723;-46298;24552;-24284;12854;70527;24808;19812;12505;1871;10294;11712;22245;28615;32273;31904;40989;4007;39371;57324;52519;60981;61434;59542;71678;61692;69808;68644;62351;62494;516;59343;56378;54409;52828;4337;59141;41827;46377;54327;48219;34213;38504;45163;48997;38234;52609;52804;58282;66084;83481;82906;92115;12552;14544;12801;10164;74332;75179;67253;67967;76907;55772;2766;83075;-74888;-96754;-99434;-10701;-16032;-8319;-74345;-20366;85439;-19966;-58812;57275;47452;35842;10735;15526;1322;12187;11884;10887;72518;99193;15362;15243;-44825
1;-48198;-21469;-25714;-35125;-38832;-34776;-22553;-12637;-10981;-30908;30282;16411;95998;20516;20964;48364;81113;70547;58315;53911;444;22048;29243;1094;89795;97611;58369;-93236;-23911;-41221;-50787;-3766;-6778;-62977;-54903;-832;-79723;-79134;-81364;-72359;-61649;-44897;-49798;-49935;-50527;-35668;-25852;-15599;-17662;-20079;-15299;-14646;-14901;-45239;-10323;-14281;-23364;-13585;-14394;-17364;-5591;-23981;-15992;-94748;-15197;-29466;-45164;14317;77391;70954;25653;17432;38824;40741;3671;50345;51498;62483;67029;56639;6144;61225;51061;61485;61566;34716;3914;42929;38911;43098;295;31383;36131;34745;58166;86992;94884;12355;1431;17113;21634;23518;23957;2236;18784;17649;14641;12123;92169;40656;-42795;-25083;-45583;-48128;-34147;-25068;-16516;-26852;-35813;-35422;-20084;-6264;-23426;-21645;-11658;-17994;-10292;28816;81551;17345;19675;14614;81508;-31926;-11097;-16996;-17347;-1725;-10325;-13106
1;16916;-32684;-22133;-31711;-40104;-41011;-29377;-18355;-17914;-12638;-11199;-34143;-14872;-91051;-11508;-68781;-19625;-42336;-93193;-1787;-11367;-79159;-24148;-22061;-26468;-33924;-38258;-27451;-37436;-39916;-37957;-65843;-72781;-69681;-78596;-87642;-79375;-90151;-85473;-94434;-87003;-81507;-70523;-86665;-49109;-53331;-53988;-34238;-12617;-14846;-19043;5272;-67353;53343;10939;32194;-16209;-13547;-79378;-66444;1329;-92428;10617;21897;21608;28822;23352;17205;30128;37873;33283;38832;51977;45106;53148;60838;4669;63826;65143;61679;50219;49134;5108;58491;49228;38594;35518;52329;35159;36391;33331;3141;30278;31363;16425;25397;2769;17334;41181;51861;82731;11602;11612;12634;1416;1843;22261;21504;21699;215;17848;15988;14146;93751;35507;-28553;-53988;-57922;-58467;-60562;-5977;-71778;-57978;-64524;-67524;-59861;-67065;-64363;-44012;-4846;-52346;-86294;47044;77957;12394;13037;14001;12398;82551;15658
1;-17122;-36864;-42434;-42904;-36241;-27558;-18494;-16069;-10952;-56425;-40903;-3926;-42326;-41859;-38333;-30926;-3235;-37794;-28556;-40513;-40559;-43942;-42014;-47858;-54714;-5666;-5655;-6174;-63754;-62282;-61406;-67092;-67706;-5892;-71006;-76567;-68748;-60089;-55784;-46815;-46622;-42164;-31549;-34517;-17534;-13672;-10909;-56574;41761;-43619;-45307;12332;48125;64908;13855;50916;89599;49256;16515;98287;20174;78882;14773;23175;24909;2169;2796;32774;36949;44004;53967;49449;5328;63954;6076;57225;71053;62516;60297;55416;56797;59214;45581;53017;52292;50556;48132;373;38678;3742;438;44558;4751;55534;636;76223;91654;11141;11394;13874;16026;18876;18983;17715;17559;15775;14222;12687;1034;79748;37546;59028;-11452;-22648;-20391;-20031;-2549;-2271;-19526;-20925;-24116;-19169;-24235;-26325;-17425;-19065;-15479;-13809;97719;7202;10607;10932;11979;11333;92077;72823;70088;10764;11763;-59824
1;-16934;-29738;-34076;-39102;-36881;-31934;-22038;-15043;-12757;-80965;-43802;-31228;-32823;-41938;-44277;-34438;-34933;-28299;-3046;-37726;-32509;-38407;-35273;-38565;-45281;-424;-42895;-28237;-28696;-39059;-37873;-24668;-23057;-2473;-18893;-12117;-12204;-15394;-49704;-90989;24523;75645;39955;11885;24023;21976;2313;33871;18552;21324;23447;21853;18194;22762;12939;16041;25369;20973;16114;99475;11191;11159;18559;13677;31897;86131;25356;21223;18068;18673;12316;16237;16281;23799;32064;43994;36917;4597;44912;48165;4869;49803;48812;49753;5735;52038;47508;51262;44593;4479;56269;72844;74494;81454;84742;10458;12368;13965;17479;2021;1974;20325;1986;17341;15786;12783;10704;75857;38651;15156;24708;62232;-85757;-25949;-23571;-1261;-10471;-94993;-67785;-36598;-21057;-56265;-1156;-55143;31708;39055;26886;81946;12257;11709;11407;77471;40359;-21367;-64017;-46477;-21111;-11682;-22067;-33246
1;-90043;-24283;-40574;-4638;-37305;-23538;-14975;-14178;-73206;-29986;-57384;50753;62866;-22264;10865;-35577;-10187;-87268;-39969;-1927;-21704;-29738;-28486;-33836;-35985;-40746;-53781;-509;-6689;-67616;-82678;-94728;-90403;-96408;-98711;-99493;-10852;-85734;-9481;-10338;-92272;-7883;-61096;-5192;-27628;-27817;-15044;-58238;-58797;24955;44376;90114;16085;1235;12495;19947;1028;15549;25051;31038;35543;37871;30974;3343;39366;47335;41254;57344;54017;5981;64572;59338;70751;61717;64197;62815;55931;58574;62908;57854;66911;53341;62529;48743;44241;39711;39079;44235;35584;35229;30894;3366;38312;34077;36757;47904;63408;88688;10928;12865;14105;15748;19036;21756;20447;2028;17569;1416;12124;87262;50604;-82153;-36587;-54339;-59899;-56758;-67109;-61969;-59232;-60778;-63588;-6408;-62479;-7465;-69503;-62296;-60086;-50248;-37852;31086;92453;63055;50806;79398;7004;66877;83576;12643;18532;49675
1;80798;-21088;-20977;-32904;-41937;-45175;-34996;-21253;-18252;-11039;-19735;-2454;-28493;-22031;-15617;-10388;-19527;-19991;-14634;-8003;-29127;-29493;-36029;-40131;-35688;-45521;-47934;-54007;-52018;-7156;-68463;-80371;-82408;-76839;-80132;-83419;-8622;-84381;-83757;-81424;-79767;-72913;-68578;-46848;-41148;-26763;-24037;-14009;26074;52206;92032;78994;15258;16531;24327;19086;30615;15563;17475;24013;32753;34525;31556;36102;39993;43993;53023;591;50176;57659;70063;71646;61058;68604;68737;72876;58415;76736;76326;65955;64433;59211;56818;44164;5676;49877;4526;54732;48083;41898;39124;36965;31828;20952;32408;21123;15084;21015;18775;27843;32985;53779;8324;10493;12012;12524;16554;19467;22352;21322;21086;17001;14543;12048;83636;15507;-28549;-40823;-54509;-38357;-46033;-58494;-44365;-44951;-53998;-59166;-46001;-48305;-4579;-4493;-2833;2701;10223;99584;1183;11587;89321;-40788;-26972;62787
1;-12248;-3746;-3795;-42784;-36392;-25035;-18729;-16795;-9;-3787;-43691;-3962;-32326;-39185;-38068;-41589;-45123;-40577;-46093;-43498;-49943;-43367;-53609;-47483;-51757;-55234;-63609;-62908;-65069;-8148;-78016;-86902;-81974;-90446;-89004;-88301;-91757;-81474;-6801;-70226;-67718;-54479;-52633;-52278;-35271;-36538;-25814;-31585;-16308;-1368;-18698;-1499;-17309;43826;21561;75949;56986;20176;18854;11612;16132;18412;17039;24815;29774;27103;33201;41248;35623;51709;42939;51228;48144;54509;52274;49789;55132;46841;54955;46407;46927;52721;50613;51818;48553;33388;33523;3808;37369;37517;41312;38033;44097;35501;40833;48741;44382;61233;88998;11058;13336;14331;16187;1854;19201;19025;18208;16068;14743;12437;96681;65399;24142;42281;38263;24164;15486;-29018;-44298;38515;-17159;56447;12671;97794;83871;10046;11935;16842;2354;57653;12535;14256;13383;11884;79355;56143;57526;98611;13331;-11836
1;20967;-11982;-19606;-29502;-23089;-14285;24767;6969;10436;16385;17998;1688;16578;16858;1728;15265;14286;14383;13976;12835;12742;11718;1226;1085;10378;87;95459;80299;56957;5762;38045;38549;29163;20714;13128;90333;20068;20522;21233;58624;25728;22648;16876;32369;3823;49555;52941;49483;51802;53715;48782;47994;53568;40912;29595;38194;25027;30507;31256;25048;27539;23711;18892;23606;23878;19167;19138;81437;68701;11786;15732;12755;22402;27054;13456;16183;98467;81183;1542;10913;-48742;-33477;-29653;-85905;26395;-66641;-25111;-21018;-29543;-2452;-33041;-37588;-36933;-38525;-19673;-7718;92078;36393;41068;56312;75451;88565;83338;79097;73514;71974;44704;13244;-72824;-57664;-10425;-11185;-11811;-1423;-13467;-1347;-14335;-14501;-15454;-14726;-14805;-15641;-16433;-16075;-15759;-14574;-14844;-13572;-64541;-22015;-22589;-19266;-18722;-33886;-46026;-11439;-98907;-12238;-17692;-44517
1;60497;-16714;-32361;-39665;-40678;-35519;-25829;-18048;-16882;-10259;-4344;-39197;-48824;-4319;-38987;-55254;-52201;-41205;-43516;-48588;-49517;-47225;-4916;-54258;-49533;-51479;-5563;-65445;-65218;-70581;-76496;-80609;-82695;-83408;-82484;-8947;-85539;-84311;-80355;-64995;-62479;-53119;-53171;-43394;-3712;-26121;-19892;-12391;-22125;-40399;-27426;-1146;17194;-40909;88471;12031;6892;1621;17352;24291;21678;18802;25873;29467;33217;34216;41894;36714;54072;48523;54659;60769;46428;54466;55435;63027;6155;68572;58022;50178;63268;55101;50959;4625;3761;42475;51268;39417;50323;45754;4517;40543;35479;34509;4569;608;74273;86486;96964;12396;13403;15126;17861;19614;1854;18255;16794;15859;1286;9591;60449;24918;-1164;-23041;-12699;-23454;-23942;-30289;-27465;-24693;-26851;-22998;-31515;-24662;-24042;-30104;-2107;-25399;-40373;10596;5095;54522;64936;98685;12345;128;1216;1618;21965;23843
1;-10197;-3766;-44856;-46645;-36405;-25076;-18589;-1258;-43324;-21385;-31698;-3229;-19341;-21907;-19295;-25572;-28312;-3425;-27497;-2419;-33686;-31446;-33625;-47071;-52825;-59793;-64924;-58487;-69655;-81892;-84843;-85528;-92421;-87636;-87203;-93045;-10092;-81647;-82779;-79266;-65167;-46618;-39001;-46166;-30744;-31175;-15549;18725;-56956;93386;14929;17602;-15414;19903;57314;5233;17624;2263;2166;28806;31877;29511;32917;23128;39245;44455;47134;47872;70641;73336;65588;6342;6244;77579;73135;69899;73572;67029;58906;50484;51504;5869;53938;53202;4647;37467;44825;31795;40737;38425;36433;32486;35919;27282;28829;26686;27783;36222;39084;59568;79418;97706;12327;12878;14486;17204;17598;16423;15476;13659;12402;99848;72067;35711;55556;-18674;-20343;-26959;-28763;-23145;-20962;-17309;-1938;-18698;-15304;-20543;-22538;-23457;-20924;-82149;69787;15523;15175;13495;12079;66863;22763;14677;11052;18106
1;48357;-21258;-39594;-45489;-41407;-28376;-19508;-16683;-80548;-3719;-45824;-41865;-42676;-38134;-45818;-38341;-43179;-48818;-51321;-53394;-54233;-48426;-53862;-57182;-62865;-62718;-73206;-72986;-83028;-88991;-95742;-10247;-10795;-10614;-10745;-10504;-10896;-98809;-93528;-88727;-74497;-72456;-52369;-51157;-47131;-33753;-18946;-15646;-57243;-7837;13392;-1061;64719;-16703;10358;10678;20089;27086;25277;2191;21049;39706;34247;45909;52273;51971;58088;65907;65953;64677;81005;69735;76132;80885;76591;73884;73776;69811;65469;68255;54484;60322;58007;61578;60391;505;52431;55342;378;42657;42064;37636;43892;42137;35711;3522;28625;4232;50069;66725;86465;12094;13393;14276;16093;17387;16673;16896;15723;13196;12079;85687;57336;21797;-83867;-17648;-13869;-99456;-1126;-11642;-19497;-15175;-1989;-17695;-15267;-17966;-12169;-99648;-14367;12614;49884;11029;12032;98944;94632;86594;81304;67497;14693;-36495
1;-2226;-23206;-39607;-44683;-40036;-31811;-20504;-14682;-12119;-46617;-1826;-23636;-15993;-22507;-21592;-24117;-26588;-33041;-35167;-33434;-36678;-48913;-44087;-46618;-55411;-52807;-57271;-58273;-63856;-64551;-6822;-62001;-73472;-69172;-72359;-87485;-76899;-73144;-69428;-55803;-5208;-49553;-41534;-30449;-27974;-17151;-14631;-38222;36569;3633;46176;13752;61658;64147;84912;13211;13798;48369;13519;13425;2092;24177;2597;26252;31949;35999;3788;46591;46659;56654;62442;58071;634;61922;70947;61093;63301;5771;5727;60026;48877;54804;52496;5067;48967;44228;44459;44335;33879;38555;3755;38486;31259;38455;37921;50755;71771;9213;10021;12601;1569;16613;19278;18876;17956;16675;16011;1381;11346;86472;47082;12945;-11065;-21422;-10304;-78154;-24245;-16966;-21916;-17829;-24543;-25268;-17044;-15135;-20234;-12857;-61044;-59784;31158;88586;1037;10567;10004;86666;74503;53764;10206;11081;-62981;-28584
1;-49506;-23454;-30366;-38444;-42528;-35455;-23369;-17079;-13493;-72566;-41644;-54036;-51424;-53198;-48083;-43158;-55366;-72867;-54251;-51225;-56628;-42581;-49392;-5393;-48512;-45449;-46507;-36714;-43792;-63338;-66303;-68492;-75935;-11542;-11395;-96174;-84739;-77948;-79644;-71274;-69986;-67602;-56832;-35956;-41664;-32613;-31389;-25236;-19002;-15441;90672;29993;12709;89037;19773;1691;11321;1039;19184;28969;64351;21674;28135;25114;34478;37908;38625;48963;60499;49379;7647;70885;54585;53002;61758;7437;73568;72642;55239;42065;71194;79432;67473;63252;64065;63684;44558;54633;65904;62721;53684;6479;64704;53115;44194;43583;34972;359;6028;85792;99231;9753;10754;13528;15829;19855;21439;21381;18727;17299;17067;13198;98615;85845;38949;11654;-30359;-25912;13082;42694;26686;-13079;-30539;1954;2506;-13614;14363;-18338;-20852;36156;40413;14353;14652;56793;13972;-28487;-80776;-83233;-18444;39707
1;-9483;-26857;-31947;-36083;-3713;-3259;-22632;-18054;-16065;-10828;-65891;-57906;-65669;-57284;-54432;-50155;-52292;-53814;-66361;-65383;-49428;-52896;-57774;-57548;-60229;-64789;-71223;-69335;-77089;-82717;-75553;-84052;-90186;-71318;-65722;-69735;-6505;-61594;-60005;-63769;-66239;-47432;-44677;-41494;-39067;-21811;-14117;-22116;-12743;-52107;-11227;-39725;-48687;-69714;-51291;59921;37395;65122;-11117;31161;82871;-12485;10678;99662;14482;10352;15743;15835;88979;14585;33284;35022;31714;41542;37411;47776;46938;48634;34964;46654;31171;3725;39901;40992;50465;41143;33727;47518;46995;42959;44392;32436;44206;50404;54897;66501;71646;95099;11167;1269;15457;17277;19634;20808;21661;19741;17747;16981;14381;12172;81164;39697;71584;-27358;-14672;-1115;-46289;-56893;59875;75142;-47779;-1131;-96568;-33072;-12439;90096;-10765;-50803;11244;41253;93448;95598;11356;14008;16159;12483;1224;10517;14736;89583
1;-17846;-33882;-32487;-34886;-31937;-25782;-1768;-15652;-13993;-85973;-7394;-72224;-674;-64052;-70301;-6488;-62819;-66034;-65607;-70767;-73508;-6702;-70195;-71284;-68535;-72213;-72136;-78392;-77752;-77513;-85894;-83071;-80586;-77813;-8197;-82922;-78502;-77066;-70579;-73297;-69604;-6246;-57005;-55981;-42876;-38797;-3243;-35037;-35243;-29392;-21762;-18999;-17729;-21583;-17875;-12687;-18251;-13956;-1495;-12676;-50463;-27334;-26163;10177;-15793;60669;10943;11801;14024;18865;23474;22601;30519;30516;32083;3775;41182;37264;44301;37078;38118;43018;3725;38917;2812;36456;30308;31065;39985;32444;36585;37716;45247;60003;73248;88617;1041;10852;12191;14747;16849;17797;17732;16998;15869;15017;13765;1214;99098;72453;48417;28173;30547;20387;27978;30314;27201;26051;20528;239;31446;27623;36146;32802;39424;41549;36925;57029;83419;13021;15095;15596;17861;17374;15492;1246;12445;15463;14444;-6303
1;99788;-58582;-20181;-35082;-43789;-40939;-28879;-15617;-1391;-70502;-21104;-1071;-11991;-16427;-21777;-26936;-17386;-17266;-14502;-12856;-13925;-11942;-26353;-34153;-49479;-45449;-44465;-65073;-7022;-78502;-94339;-96244;-97435;-11607;-11185;-11916;-1324;-12139;-11278;-97307;-99333;-88542;-76437;-58392;-40755;-37357;-18817;-72496;-78864;75802;95404;73552;30208;25153;26099;27754;24621;13018;22302;31714;31638;39205;33238;23918;31645;31766;42666;40769;37336;606;50984;62475;56316;51059;66926;62673;57396;60414;57553;72897;58552;49915;54465;52333;47128;50494;49954;52267;47264;37498;52537;39088;36128;35837;38087;51311;60492;79361;10008;1207;13063;1456;17036;2003;21137;20559;18572;18047;15973;11039;99452;45267;-97676;-33889;-44783;-41457;-42191;-43178;-48361;-46944;-4529;-3633;-37382;-40008;-44608;-48891;-53075;-3964;-19526;57097;99129;83127;84731;10882;10213;80907;51392;4249;62097;-10082
1;-22544;-30607;-43299;-45708;-40705;-31038;-19333;-165;-11688;-23424;-23876;-14254;-24008;-25931;-31803;-16311;-19969;-34503;-30359;-38196;-33391;-25273;-30209;-30209;-41221;-29387;-33054;-44239;-65737;-58658;-55327;-6918;-66933;-7695;-87309;-86301;-88563;-8262;-76443;-79263;-76286;-67887;-58536;-5742;-51399;-28084;-19786;-1774;-71523;-66077;15495;12331;13628;13781;11635;20179;11073;11275;19504;18872;55921;15727;22846;30134;20278;3642;35897;29125;37236;41144;45376;45333;48862;53047;40233;55367;59915;50673;52256;60894;56192;53209;49664;42968;57911;49915;40173;38447;4824;31976;3849;44796;32533;36305;34597;29656;37736;49253;6001;70856;92579;1224;15;16408;16331;18995;18543;18172;17161;14108;11749;9411;53804;16203;-5473;-19411;-11338;-20316;-19103;-8262;-20728;-15813;-61861;-10071;-17849;-70562;-51078;43754;-25693;26749;97439;13396;13008;10375;74536;64841;66078;61225;93507;-96608
1;-20535;-36161;-38927;-39561;-34203;-28568;-19935;-14356;-95275;-55357;-31533;-27826;-30227;-36028;-34826;-36724;-36022;-33764;-4113;-33017;-29787;-38369;-36708;-40037;-4331;-41227;-43131;-53321;-56054;-6102;-66909;-66999;-72356;-66917;-73;-7926;-71205;-741;-71988;-63241;-60019;-4304;-43761;-31192;-13687;-22104;-10395;-55862;-58866;53424;52682;-37554;-70455;-27609;14514;73238;99544;-23679;61784;13373;25696;3626;36745;48893;182;19768;23858;26101;26918;42706;3985;5171;50514;56359;6354;55913;54102;55269;49404;43364;48781;49138;35585;55135;50303;4727;517;40133;46899;49294;47156;56026;6132;59181;79506;99874;12066;12496;13244;15711;1751;18382;19111;17787;17675;16261;12758;10982;88225;63545;31737;99344;15381;-71377;-6402;-6799;-87246;-52314;-46675;-87458;-33718;-6231;-22421;-1708;8821;11144;20411;43103;6809;8389;10049;11257;12587;11497;10206;73863;67408;15867;-97437;-24857
